WLmean_5721442,SFmean_5721442,RFmean_5920012,SFmax_5721442,RHmean_GK48617,TXmin_GK48617,RFmean_6023001,RHmax_GK48617,RFmax_6022062,RFmean_5922001,RFmax_6021010,RFmax_KB48615,RFmean_6021010,RFmax_6122064,RFmax_6121001,RFmax_6120014,RFd5p.d95p_5921009,RFd50mm_5920012,RFd5p.d95p_6022001,RFd1mm.d50mm_6120014,RFd1mm.d50mm_6021013,RFd5p.d95p_6121067,TMd10p.d90p_KB48615,TXd10p.d90p_KB48615,RFd5p.d95p_KB48615,RHd10p_GK48617,RFd5p.d95p_6121015,RFd5p.d95p_6122064,RHd10p.d90p_KB48615,TMd10p.d90p_GK4861,TNd10p.d90p_GK48617,RFd1mm.d50mm_6121001,RFd1mm.d50mm_6021060,RFd1mm.d50mm_6022062,RFd95p_6022001,RHd90p_KB48615,TNd23_KB48615,TNd90p_KB48615,TNd23.d34_KB48615,TNd10p_GK48617,TXd23.d34_GK48617,RHd10p_KB48615,TXd90p_GK48617,TNd90p_GK48617,Cases
0.191396865,0.035243091,0.022783395,0.038444092,0.447288239,0.29245283,0.00222387,0.43697479,0.035336357,0.021938315,0.06933576,0.322246859,0.047106825,0.105028386,0.114478114,0,0.285714286,0,0.571428571,0.142857143,0.571428571,1,0.857142857,1,0.285714286,0,0.142857143,0.571428571,1,1,0.714285714,0.428571429,0.285714286,0.571428571,0,0,0,0,1,0.142857143,1,0,0,0,High
0.181558174,0.031206713,0.066626287,0.022956291,0.483241926,0.216981132,0,0.533613445,0.0574452,0.000645245,0.057506824,0.234294161,0.059965381,0.019870235,0.087542088,0.023041475,0.428571429,0.285714286,0.571428571,0.142857143,0.428571429,0.857142857,1,1,0.714285714,0,0.285714286,0.714285714,1,1,0.714285714,0.571428571,0.571428571,0.571428571,0,0.142857143,0,0,1,0,1,0,0,0,High
0.170575449,0.028282964,0.009085403,0.026174816,0.299817185,0.405660377,0.035581913,0.361344538,0.015684051,0,0,0.04804139,0,0.078264396,0.062748699,0.003686636,0.285714286,0,0.571428571,0,0.285714286,0.428571429,0.714285714,1,0.428571429,0,0.285714286,0.571428571,0.857142857,1,0.571428571,0.285714286,0.428571429,0.285714286,0.2,0,0,0,1,0,1,0,0,0,High
0.162910422,0.026062425,0.029119881,0.026520429,0.419865935,0.264150943,0.00074129,0.428571429,0.042894936,0.015485869,0.078252957,0.011086475,0.053165183,0.157339822,0.019895929,0.083870968,1,0,0.714285714,0.142857143,0.428571429,0.428571429,0.714285714,1,0.571428571,0,0.428571429,0.285714286,0.857142857,1,0.571428571,0.285714286,0.428571429,0.285714286,0.2,0.142857143,0.142857143,0,0.857142857,0,1,0,0,0,High
0.173435534,0.029119501,0.065741043,0.025375585,0.443631932,0.41509434,0,0.432773109,0.013038549,0.055491031,0.102274795,0.009608278,0.072329377,0.016626115,0.119375574,0.061751152,0.714285714,0.142857143,0.428571429,0.714285714,0.285714286,0.714285714,0.714285714,0.857142857,0.428571429,0,0.857142857,0.571428571,0.714285714,1,0.571428571,0.571428571,0.428571429,0.571428571,0,0,0.285714286,0,0.714285714,0,1,0,0,0,High
0.132593525,0.018204408,0.015375297,0.012722894,0.468616697,0.377358491,0,0.575630252,0.008692366,0,0,0.067997044,0,0.006082725,0.018365473,0.044239631,0.714285714,0,0.285714286,0.142857143,0.285714286,0.571428571,0.857142857,1,0.571428571,0,0.428571429,0.571428571,0.857142857,0.714285714,1,0.428571429,1,0.571428571,0.4,0,0.142857143,0,0.857142857,0,1,0,0,0,High
0.127102162,0.016986769,0.121790989,0.011831859,0.45155393,0.41509434,0,0.638655462,0.017762661,0.001935734,0.050045496,0.092387288,0.071711177,0.060827251,0.016835017,0.001843318,0.571428571,0.285714286,1,0.428571429,0.571428571,0.428571429,1,1,0.571428571,0,0.428571429,0.428571429,1,0.428571429,1,0.428571429,0.285714286,0.571428571,0,0,0.571428571,0,0.428571429,0,1,0,0,0,High
0.1283606,0.017302977,0.027955085,0.012771496,0.436928702,0.547169811,0.031134173,0.5,0.007747543,0.006581494,0.021838035,0.067257945,0.044510386,0.02514193,0.142944597,0.012903226,0.571428571,0,0.857142857,0.428571429,0.428571429,0.428571429,0.714285714,0.714285714,0.571428571,0,0.571428571,0.571428571,0.428571429,0.428571429,1,0.428571429,0.571428571,0.571428571,0,0,0.142857143,0,0.857142857,0,1,0,0,0,High
0.119894749,0.015515455,0.055537437,0.011011027,0.388787325,0.58490566,0.065233506,0.554621849,0.044406652,0.052781004,0.077343039,0.10421286,0.055019782,0.006082725,0.013774105,0.050691244,0.714285714,0.142857143,0.857142857,0.571428571,0.428571429,0.142857143,0.428571429,0.428571429,0.142857143,0,0.714285714,0.142857143,0,0.857142857,1,0.142857143,0.285714286,0.285714286,0,0,0,0,1,0,1,0,0,0,High
0.127330969,0.017048123,0.00386712,0.011929063,0.502132846,0.698113208,0.04892513,0.542016807,0.039871504,0,0.002729754,0.186252772,0.001854599,0.163422547,0.118151209,0.018617512,0.857142857,0,0.142857143,0.142857143,0.571428571,0.285714286,0.428571429,0.428571429,0.571428571,0,0.714285714,0.571428571,0.285714286,1,1,0.428571429,0.428571429,0.571428571,0,0,0.142857143,0,0.714285714,0,1,0,0,0,High
0.134423979,0.018663382,0.086660765,0.014272754,0.628884826,0.613207547,0.026686434,0.659663866,0.034958428,0,0.040036397,0.03473762,0.041419387,0.0486618,0.062442608,0.082949309,0.571428571,0.285714286,0.428571429,0.142857143,0.571428571,0.285714286,0.857142857,0.857142857,0.571428571,0,0.428571429,0.571428571,0.857142857,0.714285714,0.428571429,0.428571429,0.428571429,0.428571429,0.2,0,0.571428571,0,0.428571429,0.285714286,1,0,0,0,High
0.174007551,0.029847488,0.075245772,0.035274169,0.586837294,0.669811321,0.008154188,0.735294118,0.068972033,0,0.066424022,0.232815965,0.09396637,0.127737226,0.156412611,0.023041475,0.428571429,0.142857143,0.714285714,0.714285714,0.285714286,0.428571429,0.857142857,1,0.571428571,0,0.142857143,1,0.857142857,0.285714286,1,0.571428571,0.714285714,0.857142857,0,0,0,0,0.714285714,0,1,0,0,0,High
0.189566411,0.035142801,0.210827936,0.033729709,0.565508836,0.575471698,0.147516679,0.533613445,0.009448224,0.006452445,0.077525023,0.120473023,0.110039565,0.04460665,0.036730946,0.034101382,0.428571429,0.571428571,0.857142857,0.571428571,0.571428571,0.714285714,0.714285714,0.714285714,0.571428571,0,0.428571429,0.571428571,0.571428571,0.857142857,1,0.714285714,0.714285714,0.428571429,0.2,0,0.285714286,0.285714286,0.714285714,0,1,0,0,0,High
0.181901384,0.03154062,0.232632903,0.027244057,0.447288239,0.698113208,0.169755374,0.470588235,0.05574452,0.115498774,0.16433121,0.106430155,0.209569733,0.126926196,0.038873584,0.023041475,0.571428571,0.428571429,0.285714286,0.571428571,0.142857143,0.428571429,0.571428571,0.428571429,0.571428571,0,0.428571429,0.428571429,0.571428571,0,1,0.428571429,0.428571429,0.285714286,0.2,0,0,0,0.857142857,0,1,0,0,0,High
0.157876673,0.024369294,0.05227601,0.017642485,0.631322364,0.669811321,0.120088955,0.630252101,0.034958428,0.026455026,0.068243858,0.046563193,0.077274975,0.0405515,0.184879094,0.062672811,0.428571429,0.142857143,0.571428571,0.428571429,0.428571429,0.571428571,1,0.571428571,0.857142857,0,0.714285714,0.714285714,0.857142857,0.428571429,1,0.857142857,0.857142857,1,0,0,0,0,1,0,1,0,0,0,High
0.175609198,0.029538359,0.006289894,0.024241541,0.751371115,0.622641509,0.037805782,0.878151261,0.030801209,0.064524455,0.013648772,0.062823356,0.018545994,0.072992701,0.230792776,0.086820276,0.857142857,0,1,0,0.285714286,0.714285714,0.428571429,0.285714286,0.571428571,0,0.857142857,0.428571429,1,0.285714286,1,0.714285714,0.714285714,0.714285714,0,0,0,0,1,0,1,0,0,0,High
0.195400984,0.03595338,0.093929087,0.028291698,0.829981718,0.745283019,0.002965159,0.886554622,0.075963719,0.081946058,0.091901729,0.172949002,0.130440158,0.158556367,0.636669728,0.080184332,0,0.285714286,0.571428571,0.571428571,0.857142857,0.428571429,0.857142857,0.714285714,0.714285714,0,0.571428571,0.428571429,0.714285714,0,1,0.428571429,0.285714286,0.285714286,0,0,0.142857143,0,0.714285714,0,1,0,0,0,High
0.175037181,0.030287585,0.057028374,0.031083606,0.524680073,0.198113208,0.063750927,0.764705882,0.099395314,0.066976384,0.050955414,0.056910569,0.036473788,0.254663423,0.067646159,0.00921659,0.714285714,0.142857143,0.428571429,0.571428571,0.714285714,0.428571429,0.571428571,0.428571429,0.571428571,0,0.714285714,1,1,0,1,0.142857143,0.428571429,0.428571429,0.2,0,0.142857143,0,0.714285714,0,1,0,0,0,Low
0.162567212,0.025920839,0.146111914,0.024684358,0.432053626,0.849056604,0.034840623,0.495798319,0.328798186,0.017421603,0.159235669,0.079083518,0.112017804,0.716545012,0.185185185,0.105069124,0.142857143,0.428571429,0.428571429,0.428571429,0.857142857,0.571428571,0,0.285714286,0.714285714,0,0.428571429,0.571428571,1,0,1,0.428571429,0.285714286,0.285714286,0,0,0,0,1,0,1,0,0,0,High
0.313350875,0.08577392,0.183059218,0.095437903,0.458866545,0.886792453,0.131208302,0.789915966,0.050075586,0.0118725,0.063694268,0.056171471,0.079624135,0.042579075,0.065809611,0.105253456,0.571428571,0.428571429,1,0.428571429,1,0.714285714,0.428571429,0.857142857,0.571428571,0,0.428571429,0.714285714,1,0.142857143,1,0.428571429,0.285714286,0.571428571,0,0,0,0,1,0,1,0,0,0,High
0.226518705,0.048153366,0.007920608,0.044459925,0.862279098,0.924528302,0.005189029,0.861344538,0.066137566,0.190734288,0.030027298,0.00443459,0.042655786,0.034468775,0.762167126,0.238341014,1,0,0.428571429,0.285714286,0.571428571,0.142857143,1,0.857142857,0.428571429,0.142857143,0.714285714,0.285714286,0.571428571,1,1,0.285714286,0.285714286,0.285714286,0,0,0,0,1,0,1,0.428571429,0,0,High
0.206955726,0.040019256,0.068862694,0.027098251,0.606946984,0.716981132,0.016308377,0.542016807,0.076908541,0.098722416,0.17288444,0.0436068,0.211424332,0.106244931,0.130394858,0.067834101,1,0.142857143,0.285714286,0.142857143,0.428571429,1,0.285714286,0.857142857,1,0,0.285714286,1,0.714285714,1,1,1,0.714285714,1,0,0,0.142857143,0,0.857142857,0,1,0.285714286,0,0,High
0.20203638,0.038612836,0.065554675,0.033540701,0.555149299,0.849056604,0.124536694,0.605042017,0.49111867,0.039618015,0.117743403,0.047302291,0.143422354,0.822384428,0.028772574,0.011981567,0.428571429,0.285714286,1,0.285714286,0.571428571,0.857142857,1,1,0.857142857,0.714285714,0,0.857142857,1,1,1,0.571428571,0.571428571,0.428571429,0.4,0,0,0,1,0,1,0,0,0,High
0.219883308,0.045063253,0.104831571,0.038217283,0.644119439,0.849056604,0.027872498,0.806722689,0.070861678,0.184281843,0.061874431,0.167036216,0.136127597,0.077047851,0.144168962,0.029861751,0.285714286,0.428571429,1,0.714285714,0.285714286,0.714285714,1,1,0.857142857,0,0,0.714285714,1,1,1,0.571428571,0.714285714,0.571428571,0.2,0,0,0,1,0,1,0,0,0,High
0.269305572,0.065262842,0.125099008,0.066265971,0.301645338,0.632075472,0.254410675,0.294117647,0.030234316,0.244547684,0.076979072,0.025868441,0.179277943,0.02270884,0.004591368,0.452718894,0.285714286,0.142857143,0.857142857,0.714285714,0.571428571,0.142857143,1,1,0.285714286,0,0,0.285714286,1,1,0.857142857,0.142857143,0,0,0,0,0.285714286,0,0.714285714,0.142857143,1,0,0,0,High
0.25912367,0.060691977,0.044308811,0.04537256,0.407678245,0.773584906,0.139510749,0.483193277,0.082577475,0.097690024,0.040946315,0.006651885,0.047106825,0.207623682,0.021426385,0.063225806,0,0,0.428571429,0.428571429,0.142857143,0.428571429,1,1,0.142857143,0.428571429,0.142857143,0.285714286,0.714285714,1,0.571428571,0.285714286,0.285714286,0,0.4,0,0.428571429,0.428571429,0.571428571,0.428571429,1,0.285714286,0,0,High
0.241734355,0.053547789,0.091086987,0.039729341,0.33150518,0.70754717,0.038843588,0.399159664,0.000944822,0.04736095,0.110464058,0.095343681,0.149975272,0.034468775,0.001530456,0.023041475,0.285714286,0.285714286,0.285714286,0.857142857,1,0,1,0.857142857,0.285714286,0.571428571,0.714285714,0.285714286,1,1,0.857142857,0,0,0,0.2,0,0,0.142857143,1,0,1,0,0,0,High
0.272165656,0.06639435,0.211387038,0.058532871,0.387568556,0.764150943,0.139955523,0.504201681,0.000944822,0.151116273,0.265514104,0.029563932,0.268298714,0.0162206,0.006121824,0.115760369,0,0.285714286,0.285714286,0.571428571,0.428571429,0.571428571,0.714285714,1,0.285714286,0.428571429,0.285714286,0.571428571,1,1,0.428571429,0.142857143,0,0,0.2,0,0.285714286,0.428571429,0.714285714,0.571428571,1,0,0,0,High
0.267017504,0.064248143,0.085915296,0.054612319,0.188909202,0.669811321,0.288510007,0.214285714,0.000944822,0.020905923,0.077161056,0.29120473,0.06330366,0.006082725,0,0.014009217,0,0.142857143,0.714285714,0.571428571,0.571428571,0,0.857142857,0.714285714,0,0.428571429,0.428571429,0,1,0.857142857,0.857142857,0,0,0,0,0,0,0.142857143,1,0,1,0,0,0,High
0.245166457,0.055069837,0.026091413,0.045437363,0.284582572,0.273584906,0.132690882,0.214285714,0.000944822,0.016647309,0.030209281,0.240206948,0.042532146,0.01865369,0,0.005714286,0,0,0,0.714285714,0,0.142857143,0,0.285714286,0,0.285714286,0.142857143,0,0.857142857,0.857142857,0.285714286,0,0,0,0.4,0.428571429,0.571428571,0.285714286,0.428571429,0.714285714,1,0.142857143,0,0.142857143,High
0.23715822,0.051747288,0.112053301,0.040420568,0.291285801,0.773584906,0.020163084,0.218487395,0,0.001935734,0.130118289,0.179600887,0.170746785,0,0,0.001843318,0,0.285714286,0.285714286,0.428571429,0.428571429,0,0.285714286,0.714285714,0,0.428571429,0.428571429,0,0.857142857,0.571428571,0.142857143,0,0,0,0,0.142857143,0.571428571,0,0.428571429,0.857142857,1,0,0,0,High
0.213934333,0.042669272,0.005684201,0.031596626,0.208409506,0.537735849,0.19051149,0.210084034,0,0.010323913,0.000909918,0.120473023,0.0012364,0,0.001530456,0.002764977,0,0,0.142857143,0.285714286,0,0,0.571428571,1,0.285714286,0.428571429,0,0,1,0.142857143,0.285714286,0,0,0,0,0.142857143,0.714285714,0.428571429,0.285714286,0.714285714,1,0,0,0.571428571,High
0.422720512,0.14393033,0.05073848,0.158690557,0.149908592,0.754716981,0.042253521,0.331932773,0,0.334236676,0.028025478,0.419068736,0.053907023,0,0.001530456,0,0.428571429,0.142857143,0,0.714285714,0.142857143,0,0.571428571,0.857142857,0,0,0.285714286,0,0.857142857,0.428571429,0.428571429,0,0,0,0,0.428571429,0,0.285714286,1,0.571428571,1,0,0,0.428571429,High
0.248484155,0.056440861,0.000465918,0.049120306,0.216331505,0.754716981,0.044477391,0.18907563,0.000566893,0.127629372,0,0.120473023,0,0,0,0.011059908,0.428571429,0,0,0,0,0,0.142857143,0.428571429,0,0,0,0,0.857142857,0.285714286,0.142857143,0,0,0,0,0.428571429,0.714285714,0.285714286,0.285714286,0.857142857,0.714285714,0.142857143,0.571428571,0.285714286,High
0.206726919,0.039934304,0.018170806,0.028491505,0.220597197,0.660377358,0,0.474789916,0.000377929,0.087108014,0.000909918,0.046563193,0.0006182,0,0.001530456,0,0.285714286,0,0,0.142857143,0,0.428571429,0.142857143,0.285714286,0.571428571,0.571428571,0,0.142857143,0.571428571,0.714285714,1,0,0.285714286,0.285714286,0.4,0.285714286,0,0.142857143,1,0,0.285714286,0.428571429,0.857142857,0.142857143,High
0.219654502,0.045007799,0.061967106,0.038849107,0.326630103,0.754716981,0.025945145,0.357142857,0,0.012259646,0.256050955,0.333333333,0.176186944,0,0.039791858,0,0.285714286,0.142857143,0.714285714,0.142857143,0,0.428571429,0.142857143,0.142857143,0.285714286,0,0,0.428571429,0.428571429,0,0.285714286,0.428571429,0.285714286,0.428571429,0,0,0.571428571,0.428571429,0.428571429,0.714285714,0.142857143,0.428571429,1,0.142857143,High
0.219997712,0.045229617,0.412756838,0.0386547,0.227909811,0.669811321,0.087472202,0.327731092,0.008503401,0.004516712,0.226751592,0.144863267,0.236152325,0.002027575,0.00765228,0,0.285714286,0.428571429,0.571428571,0.571428571,0,0.285714286,0.857142857,0.714285714,0,0.428571429,0,0.285714286,1,0.571428571,0.285714286,0.142857143,0.142857143,0.142857143,0,0.142857143,0.428571429,0.285714286,0.571428571,0.714285714,1,0,0.285714286,0.142857143,Low
0.234641346,0.051939609,0.059171598,0.070575338,0.306520414,0.726415094,0.056782802,0.596638655,0.021352986,0.021938315,0.063876251,0.014781966,0.069609298,0.034468775,0.145393327,0,0.285714286,0.142857143,0.428571429,0.714285714,0,0.428571429,0.142857143,0.428571429,0,0.285714286,0.285714286,0.142857143,0.714285714,0.857142857,0.428571429,0.285714286,0.285714286,0.285714286,0,0.142857143,0.428571429,0.142857143,0.571428571,0.571428571,0.571428571,0.142857143,0.714285714,0.285714286,High
0.264386226,0.063323116,0.009085403,0.068998477,0.393662401,0.669811321,0.066123054,0.487394958,0.002078609,0.001935734,0.00855323,0,0.009520277,0.00648824,0.022956841,0,0.142857143,0,0.285714286,0.428571429,0,0.285714286,0.428571429,0.428571429,0.428571429,0.714285714,0.428571429,0.571428571,0.714285714,0.285714286,0.571428571,0.428571429,0.142857143,0,0,0,0.571428571,0.714285714,0.428571429,0.428571429,0.428571429,0.285714286,0.714285714,0.714285714,High
0.218968081,0.044623157,0.01160136,0.035446975,0.460694698,0.641509434,0.006819867,0.819327731,0.081254724,0,0.00655141,0.171470806,0.008036597,0.176399027,0.093051729,0.016589862,0.714285714,0,0.714285714,0.142857143,0,0.428571429,0.714285714,0.857142857,0.285714286,0.142857143,0.285714286,0.285714286,1,0.857142857,0.857142857,0.142857143,0.285714286,0.142857143,0,0,0,0,1,0.142857143,1,0,0,0.142857143,High
0.183503032,0.031701084,0.012533197,0.022313666,0.185862279,0.698113208,0.005930319,0.18907563,0,0,0.016742493,0.076127125,0.014713155,0.02838605,0,0,0.142857143,0,0.285714286,0.285714286,0.285714286,0,0.142857143,0.571428571,0.142857143,0,0.142857143,0,1,1,0.714285714,0,0,0,0,0,0,0.142857143,1,0.285714286,1,0,0.428571429,0.142857143,High
0.184532662,0.032322882,0.004239855,0.026174816,0.301035953,0.669811321,0.041512231,0.319327731,0.0718065,0.017679701,0.00655141,0.022172949,0.007542038,0.136253041,0.001530456,0.110599078,0.428571429,0,0.142857143,0.142857143,0.142857143,0.142857143,0.857142857,0.428571429,0.285714286,0,0.428571429,0.428571429,1,1,1,0,0.142857143,0.142857143,0,0,0,0.142857143,1,0,0.571428571,0,0.428571429,0.142857143,High
0.156160622,0.02380531,0,0.016125026,0.240706886,0.669811321,0.004447739,0.323529412,0.000566893,0.003613369,0.000909918,0.094604582,0.0006182,0,0.052341598,0.024884793,0,0,0.571428571,0,0.285714286,0.142857143,1,0.714285714,0.142857143,0.142857143,0.571428571,0.142857143,1,1,1,0.142857143,0.142857143,0.142857143,0,0,0,0,1,0,1,0,0,0,High
0.14357625,0.020770652,0,0.013948741,0.355271176,0.396226415,0.028910304,0.432773109,0.002267574,0.001290489,0,0.005173688,0,0.0243309,0.04040404,0.025990783,0.285714286,0,0.428571429,0,0.142857143,0.428571429,1,0.857142857,0.428571429,0,0,0.571428571,1,1,0.714285714,0.285714286,0.428571429,0.285714286,0,0,0,0,1,0,1,0,0,0,Low
0.133851962,0.018468701,0.007920608,0.012285477,0.164533821,0.594339623,0,0.12605042,0.098261527,0.004516712,0.032757052,0.000739098,0.022255193,0.04703974,0.016835017,0,0.857142857,0,0.428571429,0,0.285714286,0,1,0.857142857,0.142857143,0,0.428571429,0.428571429,1,1,0.857142857,0.428571429,0,0,0,0,0,0,1,0,1,0,0,0,High
0.12939023,0.017508277,0.008619485,0.011702254,0.28702011,0.622641509,0.034840623,0.289915966,0.052532124,0,0.004731574,0.172949002,0.006181998,0.090429846,0.038261402,0.000921659,0,0,0.285714286,0,0,0.285714286,1,1,0.428571429,0,0.142857143,0.285714286,0.714285714,1,0.428571429,0.285714286,0.142857143,0.142857143,0,0,0,0,1,0,1,0.285714286,0,0.142857143,Low
0.125157305,0.016584429,0,0.011178434,0.698354662,0.235849057,0.029651594,0.680672269,0.000944822,0,0,0.001478197,0,0.056772101,0.091215182,0.010322581,0.571428571,0,0.285714286,0,0.142857143,0.714285714,0.857142857,1,0.428571429,0,0.571428571,0.571428571,1,1,0.571428571,0.571428571,0.571428571,0,0,0,0,0,1,0,1,0,0,0,Low
0.122754834,0.016088878,0.006056935,0.010881422,0.503351615,0.188679245,0.00074129,0.457983193,0.006613757,0.000645245,0.007279345,0.007390983,0.004945598,0.00405515,0.001530456,0.011981567,1,0,0.714285714,0,0.285714286,0.285714286,1,1,0.285714286,0,0,0,1,1,0.714285714,0,0.142857143,0,0,0,0,0,1,0,1,0,0,0,Low
0.120466766,0.01567356,0,0.011302639,0.408287629,0.179245283,0.007412898,0.470588235,0.000944822,0,0,0,0,0.133008921,0.055708601,0,0.285714286,0,0.142857143,0,0.285714286,0.714285714,1,0.714285714,0.571428571,0,0.428571429,0.714285714,1,1,0.857142857,0.571428571,0.428571429,0,0,0,0,0.142857143,1,0,1,0,0,0,High
0.120695573,0.0156712,0,0.010471006,0.548446069,0.566037736,0,0.474789916,0,0.055491031,0,0.075388027,0,0,0.068870523,0.002764977,0.285714286,0,0.428571429,0,0.285714286,1,0.857142857,1,0.714285714,0,0.857142857,0.714285714,1,1,0.714285714,0.571428571,0.714285714,0.285714286,0,0,0,0,1,0,1,0,0,0,Low
0.113259352,0.014206966,0.001164795,0.009839182,0.574649604,0.198113208,0,0.600840336,0.000755858,0.121564073,0,0.000739098,0,0.0486618,0.036730946,0.030414747,0.571428571,0,0.714285714,0,0.285714286,0.428571429,0.857142857,1,0.428571429,0,0.428571429,0.571428571,1,1,0.714285714,0.571428571,0.142857143,0.142857143,0,0,0,0.285714286,1,0,1,0,0,0.142857143,Low
0.126987759,0.017011546,0.016074174,0.012199073,0.45155393,0.245283019,0.00074129,0.642857143,0.0718065,0.042328042,0,0,0,0.072992701,0.003060912,0.004608295,1,0,0.428571429,0,0.714285714,0.142857143,1,0.714285714,0.285714286,0,0.714285714,0.142857143,0.857142857,1,0.714285714,0,0.142857143,0,0,0,0,0,1,0,0.857142857,0.142857143,0.142857143,0,Low
0.146436335,0.021541115,0.017238969,0.018096102,0.391224863,0.5,0,0.327731092,0.012282691,0.09936766,0.05477707,0,0.037710188,0.068937551,0.072543618,0.023041475,0.714285714,0,0.285714286,0,0,0.428571429,1,0.857142857,0.571428571,0,0.857142857,0.142857143,0.857142857,1,0.142857143,0.285714286,0.142857143,0.285714286,0.4,0,0,0,1,0,1,0.142857143,0.142857143,0,Low
0.124814094,0.01657617,0.017471928,0.013894739,0.648385131,0.660377358,0.00148258,0.588235294,0.000944822,0.039488966,0.05277525,0,0.040182987,0.00405515,0.07805326,0.030046083,0.571428571,0,0.714285714,0,0.428571429,0.857142857,1,1,0.857142857,0,0.428571429,0.857142857,0.714285714,1,0.857142857,0.714285714,0.428571429,0.714285714,0,0,0.142857143,0,0.857142857,0,1,0.285714286,0,0,Low
0.179956527,0.030922361,0.043330383,0.027686874,0.422912858,0.462264151,0.114306894,0.411764706,0.041572184,0.065169699,0.024385805,0,0.049455984,0.129764801,0.03520049,0.085529954,0.285714286,0,0.857142857,0,0.571428571,0.857142857,1,1,0.428571429,0,0.428571429,0.714285714,1,1,0.857142857,0.571428571,0.857142857,0.714285714,0.2,0,0,0,1,0,1,0,0,0,High
0.159935934,0.024877823,0.032148348,0.017080863,0.494210847,0.632075472,0.00800593,0.415966387,0.080687831,0,0.060964513,0,0.058852621,0.099351176,0.114478114,0.007373272,0.428571429,0,0.857142857,0,0.571428571,0.571428571,1,1,0.428571429,0,0.285714286,0.428571429,1,1,0.857142857,0.571428571,0.428571429,0.428571429,0,0,0,0.285714286,1,0,1,0,0,0.142857143,Low
0.20912939,0.041267571,0.089922192,0.038795105,0.507007922,0.5,0.025945145,0.487394958,0.078609221,0.105820106,0.078252957,0.053954176,0.15504451,0.040957015,0.065809611,0.004608295,1,0.285714286,0.714285714,0.142857143,0.142857143,0.428571429,1,0.857142857,0.428571429,0,1,0.428571429,1,0.714285714,0.857142857,0.285714286,0.285714286,0.285714286,0,0,0,0,1,0.142857143,1,0,0,0,High
0.184303855,0.032194275,0.009318362,0.028297098,0.496039001,0.41509434,0.102297999,0.457983193,0.092592593,0.009162473,0.028389445,0.198078344,0.039193867,0.151662612,0.139271503,0.017511521,0.428571429,0,0.428571429,0,0.285714286,0.428571429,1,1,0.285714286,0,0.857142857,0.571428571,1,1,1,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,High
0.163253632,0.025978654,0.022364068,0.023895927,0.452163315,0.311320755,0.03721275,0.491596639,0.103930461,0.045812363,0.065150136,0.10864745,0.052299703,0.125709651,0.020814203,0.013087558,0.285714286,0,0.142857143,0,0.857142857,0.714285714,0.714285714,0.714285714,0.285714286,0,0.428571429,0.571428571,0.428571429,1,1,0.285714286,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,High
0.150554856,0.022467323,0.033779062,0.01777749,0.516758074,0.566037736,0,0.630252101,0.058578987,0.161956381,0.040400364,0.003695492,0.042037587,0.021492295,0.030609122,0.041290323,0.285714286,0,0.571428571,0,0.571428571,0.428571429,1,0.857142857,0.428571429,0,0.571428571,0.428571429,0.714285714,0.714285714,0.857142857,0.428571429,0.285714286,0.285714286,0,0,0,0,1,0,1,0,0,0,High
0.162338405,0.025858306,0.059870475,0.024182138,0.524680073,0.518867925,0.050407709,0.508403361,0.044028723,0.069041167,0.056596906,0.090909091,0.087289812,0.02838605,0.075298439,0.023225806,0.714285714,0,0.428571429,0.285714286,0.571428571,0.285714286,1,0.857142857,0.428571429,0,0.285714286,0.571428571,0.857142857,0.857142857,1,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,Low
0.180528544,0.031147719,0.078973117,0.02705505,0.533211456,0.566037736,0.023721275,0.5,0.029478458,0.08517228,0.01455869,0.177383592,0.021636993,0.018248175,0.067340067,0.001658986,0.571428571,0.142857143,0.428571429,0.428571429,0.428571429,0.142857143,0.714285714,0.571428571,0.714285714,0,0.714285714,0.714285714,0.571428571,0.714285714,1,0.571428571,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,High
0.21519277,0.04349047,0.141406141,0.041954228,0.417428397,0.679245283,0.00148258,0.474789916,0.073318216,0.010323913,0.090991811,0.046563193,0.144040554,0.145985401,0.106213652,0.047926267,0.285714286,0.285714286,0.571428571,0.428571429,0.142857143,0.428571429,0.714285714,0.571428571,0.285714286,0,0.571428571,0.285714286,0.571428571,1,1,0.142857143,0.285714286,0.285714286,0.2,0,0,0,1,0,1,0,0,0,High
0.151927697,0.022851965,0.051483949,0.018069101,0.558805606,0.716981132,0.168272795,0.75210084,0.070861678,0.232933282,0,0.000739098,0,0.026358475,0.050505051,0.017511521,1,0.142857143,0.714285714,0.142857143,0,0.285714286,0.857142857,0.857142857,0.714285714,0,0.428571429,0.714285714,0.714285714,0.714285714,1,0.428571429,0.285714286,0.285714286,0,0,0,0,1,0,1,0,0,0,High
0.17366434,0.029274065,0.082700461,0.024884166,0.521023766,0.698113208,0.058710156,0.584033613,0.068027211,0.00709769,0.084622384,0.06947524,0.12611276,0.0324412,0.048974594,0.062119816,0.857142857,0.142857143,0.714285714,0.428571429,0,0.285714286,1,1,0.428571429,0,0.571428571,0.285714286,1,0.857142857,0.857142857,0.571428571,0.571428571,0.285714286,0,0,0,0,0.857142857,0,1,0,0,0,High
