WLmean_5721442,RHmean_GK48617,RFmean_5920012,SFmean_5721442,RFmean_6023001,RFmean_5922001,RFmean_6021010,RFd5p.d95p_5921009,RFd5p.d95p_6022001,RFd1mm.d50mm_6021013,RFd5p.d95p_6121015,TMd10p.d90p_GK4861,TMd10p.d90p_KB48615,RHd10p.d90p_KB48615,TNd10p.d90p_GK48617,RFd1mm.d50mm_6120014,RFd5p.d95p_6121067,RFd5p.d95p_KB48615,RFd5p.d95p_6122064,Cases
0.390001144,0.294332724,0.663234403,0.12515014,0.000593032,0.005161956,1,0.142857143,0.285714286,0.285714286,0,0.714285714,0.428571429,0.714285714,0.857142857,0.285714286,0.285714286,0.285714286,0.428571429,High
0.624756893,0.297989031,0.088757396,0.28415229,0.820904374,0,0.0615727,0,0.285714286,0.142857143,0,0.571428571,0.714285714,0.857142857,1,0.857142857,0,0,0,High
0.24459444,0.374162096,0.006988771,0.055474537,0.028910304,0.001935734,0.09520277,0,0,0,0.142857143,1,0.571428571,0.285714286,0.857142857,0.285714286,0.142857143,0,0.285714286,Low
0.149982839,0.223034735,0.006988771,0.022519238,0.064492216,0,0.005563798,0,0,0,0.285714286,1,0.428571429,0.285714286,0.857142857,0.142857143,0,0,0,Low
0.135110399,0.229737964,0.054978335,0.018790809,0.005040771,0,0.074554896,0.142857143,0,0.142857143,0,0.428571429,1,0.714285714,0.571428571,0.428571429,0,0,0,High
0.117377874,0.146252285,0.006056935,0.015081259,0.013491475,0,0.003461919,0,0,0,0,0.857142857,0.857142857,1,0.857142857,0.142857143,0,0,0.142857143,Low
0.190252831,0.12675198,0.089689233,0.034733382,0.022979985,0,0.060583581,0,0,0,0,1,0.714285714,1,0.714285714,0.571428571,0,0.142857143,0,Low
0.118865118,0.252894577,0,0.015423424,0.051890289,0.206607304,0,0,0,0,0,1,0.714285714,1,0.428571429,0.142857143,0.571428571,0.428571429,0.857142857,Low
0.089921062,0.391224863,0,0.01004552,0,0.104400568,0,0,0.428571429,0,0.142857143,1,1,1,0.285714286,0,0.714285714,0.571428571,0.428571429,High
0.1013614,0.291285801,0.009318362,0.012234202,0,0.002580978,0,0.571428571,0.428571429,0,0,0.857142857,1,0.857142857,0.285714286,0,0.571428571,0.285714286,0.571428571,High
0.10708157,0.300426569,0.038531426,0.013213504,0.008154188,0,0.065529179,0.714285714,0.714285714,0,1,1,0.857142857,1,0.142857143,0.571428571,0.571428571,0.285714286,0.571428571,High
0.148495595,0.525289458,0.139262918,0.022623068,0.252928095,0,0.166295747,0.571428571,0.571428571,0,0.428571429,0.857142857,0.714285714,0.285714286,0,0.428571429,0.571428571,0.714285714,0.571428571,High
0.13579682,0.503351615,0.006755812,0.018971331,0,0.017421603,0.011745796,0.571428571,0.714285714,0.428571429,0.428571429,1,0.857142857,0.714285714,0.142857143,0,0.428571429,0.428571429,0.571428571,Low
0.118865118,0.503351615,0,0.015986228,0,0.030197445,0.0006182,0.714285714,0.714285714,0.428571429,0.714285714,1,0.571428571,0.571428571,0.857142857,0,0.142857143,0.142857143,0.142857143,Low
0.104450292,0.56733699,0,0.012594066,0,0.12066073,0.005563798,0.142857143,0.142857143,0.285714286,0.714285714,1,1,1,0.857142857,0,0.428571429,0.428571429,0,High
0.092209129,0.519195612,0.022131109,0.010493875,0,0.038714673,0.002472799,0.428571429,0.714285714,0,0.714285714,1,1,0.428571429,0.571428571,0.142857143,0.571428571,0.285714286,0.714285714,High
0.128932616,0.488726386,0.069188837,0.018164292,0,0.073815976,0.070474777,0,0.428571429,0.571428571,0.285714286,0.857142857,1,0.714285714,1,0.142857143,0.285714286,0.428571429,0.142857143,Low
0.161766388,0.521633151,0.183198994,0.027057066,0.028910304,0.11007872,0.171241345,0.857142857,0.428571429,0.285714286,0.285714286,1,1,0.714285714,1,0.285714286,0.714285714,0.428571429,0.571428571,Low
0.212332685,0.370505789,0.003121651,0.042107648,0.146923647,0,0.113748764,0.142857143,0.571428571,0.142857143,0.571428571,1,1,0.714285714,0.714285714,0.428571429,0,0,0,High
0.192769706,0.525898842,0,0.035481427,0.003558191,0.152277713,0.015454995,0.571428571,0.285714286,0.285714286,0,1,1,0.428571429,0.857142857,0.428571429,0.857142857,0.428571429,0.571428571,Low
0.177096442,0.501523461,0.037925733,0.030253368,0.050407709,0.071622145,0.113625124,0,0.857142857,0.428571429,0.142857143,1,1,1,0.857142857,0.428571429,0,0.142857143,0,Low
0.164740876,0.622790981,0.000698877,0.026297222,0.041512231,0.103239128,0.091493571,0.285714286,0.428571429,0.142857143,0,1,1,1,0.857142857,0,0.857142857,0.857142857,0.714285714,Low
0.195744194,0.424741011,0.014955971,0.036512645,0.003706449,0.060652987,0.132294758,0.571428571,0.857142857,0.571428571,0.714285714,1,1,0.571428571,0.714285714,0.714285714,0.285714286,0.285714286,0.285714286,Low
0.181672578,0.492992078,0,0.032922262,0.102297999,0.05084527,0.136003956,0.571428571,0.571428571,0.142857143,0,0.857142857,1,0.714285714,0.714285714,0.571428571,0.714285714,0.571428571,0.714285714,High
0.24390802,0.506398537,0.001164795,0.054569567,0.145292809,0.070331656,0.097057369,0.285714286,0.714285714,0.571428571,0.857142857,0.857142857,0.857142857,0.857142857,0.714285714,0.285714286,0.428571429,0.571428571,0.428571429,Low
0.214163139,0.457038391,0,0.043097569,0.002965159,0.062072525,0.069856578,0.714285714,0.428571429,0.142857143,0.428571429,0.857142857,0.714285714,0.571428571,0.857142857,0.571428571,0.142857143,0.428571429,0.428571429,Low
0.172177096,0.375380865,0.018403765,0.02842455,0,0.084527036,0.0012364,0.142857143,0.571428571,0.571428571,0.571428571,0.285714286,0.857142857,0.428571429,1,0.142857143,0.285714286,0.142857143,0.142857143,Low
0.133966365,0.541133455,0.032101757,0.018627985,0,0.118724997,0.025098912,0,0.142857143,0.285714286,0.285714286,1,1,0.857142857,0.857142857,0,0.857142857,0.857142857,0.428571429,Low
0.125614918,0.450335161,0.07366165,0.016714216,0,0.165182604,0.116468843,0,0.714285714,0.714285714,0.428571429,1,0.285714286,0.142857143,0.714285714,0.285714286,0.857142857,0.428571429,0.714285714,Low
0.162452809,0.7519805,0.175418161,0.025975114,0.113417346,0.145825268,0.202151335,0,0.571428571,0.428571429,0.142857143,0.714285714,1,0.714285714,0.857142857,0.428571429,1,0.857142857,0.714285714,Low
0.1587919,0.653260207,0.007687649,0.025132678,0.020756116,0.110982062,0.038328388,0,0.571428571,0.285714286,0.571428571,0.428571429,1,1,0.857142857,0.285714286,0.714285714,0.428571429,0.571428571,Low
0.158563093,0.768433882,0.147928994,0.025861845,0.054114159,0.068395922,0.184841741,0,0.571428571,0.142857143,0.714285714,0.714285714,0.714285714,0.571428571,1,0.714285714,1,0.714285714,1,High
0.198718682,0.792809262,0.062433024,0.037422334,0.14306894,0.043876629,0.064910979,0,1,0.714285714,1,1,0.714285714,0.571428571,0.857142857,0.142857143,0.714285714,0.857142857,1,Low
0.163711246,0.812309567,0.011135442,0.025901961,0.105263158,0.170344561,0.028313551,0,0.857142857,0.428571429,0.428571429,0.428571429,0.714285714,0.142857143,1,0.142857143,1,0.571428571,0.857142857,Low
0.170346642,0.712370506,0.068070633,0.028154357,0.028169014,0.058717254,0.162091988,0.285714286,0.857142857,0.571428571,0.857142857,0.714285714,1,1,1,0.714285714,0.714285714,0.428571429,0.428571429,Low
0.126758952,0.990249848,0.0244607,0.01757317,0.072349889,0.089688992,0.034000989,0.285714286,0.571428571,0.428571429,1,0.857142857,0.571428571,0.428571429,1,0.428571429,0.571428571,0.428571429,0.428571429,Low
0.124470884,0.77757465,0.098914411,0.017234544,0.052928095,0.011614402,0.068001978,0,0.428571429,1,1,1,0.857142857,1,1,0.285714286,1,0.857142857,0.857142857,Low
0.144720284,0.489945155,0.057307925,0.021617808,0.150778354,0.143760485,0.035855589,0,1,0.857142857,0.428571429,0.857142857,0.857142857,0.857142857,1,0.428571429,0.428571429,0.428571429,0.285714286,Low
0.160851161,0.939061548,0.108325956,0.025997532,0.058117124,0.134210866,0.135385757,0.571428571,0.142857143,0.571428571,0.428571429,1,1,0.571428571,1,0.428571429,0.714285714,0.428571429,0.571428571,Low
0.106166343,0.854966484,0.008852444,0.012944491,0.037064492,0.121305975,0.024109792,0.142857143,0.714285714,0.714285714,0.857142857,1,1,0.428571429,1,0.285714286,0.571428571,0.857142857,0.428571429,Low
0.112916142,1,0.097796207,0.014783928,0.024462565,0.012388695,0.064787339,0.428571429,0.857142857,0.285714286,0.285714286,1,1,1,1,0.285714286,0.285714286,0.428571429,0.285714286,Low
0.136025626,0.704448507,0.071565019,0.019407888,0.096071164,0.60240031,0.047725025,0.857142857,0.571428571,0.285714286,0.571428571,1,1,1,1,0.714285714,0.285714286,0.142857143,0.142857143,Low
0.199748313,0.947592931,0.049946419,0.038300167,0.239584878,1,0,0.571428571,0.142857143,0,0.857142857,1,0.857142857,0.857142857,1,0.714285714,0.428571429,0.571428571,0.285714286,Low
0.199633909,0.712370506,0.011974095,0.037801077,0.165455893,0.145696219,0,0.285714286,0.428571429,0.571428571,0.571428571,0.857142857,1,1,1,0.142857143,0.857142857,0.714285714,1,High
0.134881592,0.648385131,0.132693472,0.018858062,0.006819867,0.010969157,0,0.857142857,0.571428571,0.428571429,0.285714286,0.857142857,0.714285714,0.714285714,0.857142857,0.428571429,0.571428571,0.142857143,0.571428571,Low
0.44525798,0.378427788,1,0.159228687,0.189621942,0.040005162,0,0.285714286,0.857142857,0.571428571,0.285714286,0.857142857,0.857142857,0.714285714,0.714285714,0.142857143,0.285714286,0.285714286,0.142857143,High
0.323075163,0.536258379,0.123188743,0.088209198,0,0.139243773,0,1,1,0.142857143,0.857142857,0.428571429,0.857142857,0.571428571,1,0.714285714,0.857142857,0.571428571,0.571428571,Low
0.169545819,0.813528336,0.001444346,0.028009231,0,0.091366628,0,0.142857143,1,0.285714286,0.285714286,0,0.857142857,1,0.857142857,0,0.285714286,0.571428571,0.428571429,Low
0.134995996,0.725167581,0.063691003,0.018755413,0.023424759,0.134985159,0,0.285714286,0.857142857,0.857142857,0.428571429,0.142857143,0.714285714,0.714285714,0.857142857,0.714285714,0.571428571,0.571428571,0.571428571,Low
0.168516188,0.6496039,0.093602945,0.02781927,0.106893996,0.329849013,0,0.285714286,0.428571429,0.285714286,0.571428571,0.857142857,0.285714286,0,1,0.571428571,0,0.285714286,0,Low
0.451435762,0.672760512,0.063318269,0.163240288,0.08391401,0.043231385,0,0.857142857,0,0,0.285714286,0.857142857,0.142857143,0.142857143,0.857142857,0.285714286,0,0,0,High
0.269419975,0.517367459,0.120998928,0.065422127,0.030392884,0.005807201,0.147873393,0.571428571,0,0.428571429,0.857142857,0.714285714,1,0.857142857,1,0.571428571,0,0.142857143,0,High
0.204324448,0.858622791,0.087639193,0.039338463,0.175685693,0,0.078016815,0.571428571,0,0,0.285714286,1,0.857142857,1,1,0.142857143,0.714285714,0.714285714,0.571428571,Low
0.199748313,0.84765387,0.072729814,0.037847092,0.344106746,0.010969157,0.119188922,0.142857143,0.857142857,0.571428571,0,0.571428571,0.857142857,1,0.857142857,0.428571429,0.571428571,0.571428571,0.571428571,Low
0.162796019,0.589274832,0.003168243,0.025619969,0.029651594,0.044005678,0.005440158,0,0.285714286,0,0,0.571428571,1,0.857142857,0.571428571,0.285714286,0.571428571,0.142857143,0.285714286,Low
0.122068413,0.488726386,0.002888692,0.016021625,0.00222387,0.014840625,0.00012364,0.285714286,0.142857143,0,0.571428571,1,0.857142857,1,1,0.142857143,0,0,0,High
0.097586089,0.359536868,0.016307133,0.011315073,0,0.05562008,0.021018793,0.857142857,0.142857143,0,0.571428571,1,1,0.857142857,1,0.142857143,0.285714286,0,0,Low
0.09289555,0.422912858,0.026603923,0.010591805,0.002965159,0,0.06181998,0.428571429,0,0.571428571,0,1,1,0.857142857,1,0.285714286,0.142857143,0,0,Low
0.087976204,0.685557587,0.000232959,0.009794205,0.034099333,0.055491031,0.001854599,0.571428571,0.571428571,0.428571429,0,1,1,0.857142857,1,0.142857143,0.428571429,0.571428571,0.571428571,High
0.078480723,0.707495429,0.004426222,0.008267437,0.012601927,0,0.020400593,0.285714286,0,0,0.285714286,0.714285714,1,1,0.857142857,0.285714286,0.571428571,0.714285714,0.714285714,Low
0.067269191,0.645947593,0.000232959,0.006698193,0.044477391,0.006452445,0,0.714285714,0,0.142857143,0.428571429,1,0.857142857,1,0.428571429,0,0.857142857,0.714285714,0.571428571,Low
0.053883995,0.594759293,0.011647952,0.004949607,0,0.09110853,0.019782394,0.285714286,0,0,0.571428571,1,0.857142857,0.857142857,0.571428571,0.428571429,0.285714286,0.857142857,1,Low
0.047134195,0.51614869,0,0.004162626,0.067457376,0,0,0.714285714,0,0,0.714285714,1,1,0.857142857,0.285714286,0,0.714285714,0.571428571,0.571428571,High
0.046562178,0.399146861,0.000186367,0.004100092,0,0.033036521,0,0.857142857,0.428571429,0.285714286,0.714285714,1,1,0.857142857,0.714285714,0,0,0.285714286,0.285714286,Low
0.042100446,0.404021938,0.020127662,0.00361752,0.010674574,0.025680733,0.047477745,0.285714286,0.285714286,0.571428571,0.857142857,1,1,0.857142857,0.714285714,0.571428571,0.714285714,0.857142857,0.714285714,Low
0.034893033,0.505789153,0,0.002880093,0.107931801,0.002580978,0,0.428571429,0.714285714,0.285714286,1,1,1,1,0.428571429,0,0.428571429,0.428571429,0.571428571,Low
0.044617321,0.478976234,0.043936076,0.003931369,0.003706449,0.001290489,0.06293274,0.142857143,0.571428571,0.428571429,0,1,1,1,0.714285714,0.285714286,0.714285714,0.142857143,0.714285714,Low
0.052625558,0.510054844,0.001444346,0.004890613,0.067012602,0.005161956,0.040306627,0.428571429,0.285714286,0.428571429,0.714285714,1,0.857142857,0.857142857,0.857142857,0.428571429,0.428571429,0.714285714,0.142857143,Low
0.051252717,0.555149299,0,0.004780884,0.057524092,0.010969157,0.012982196,0.714285714,0,0,0.714285714,1,1,0.857142857,0.714285714,0,0.142857143,0.285714286,0,Low
0.04999428,0.600243754,0,0.004564966,0,0.020002581,0.023491592,0.857142857,0,0,0.714285714,1,0.857142857,0.857142857,0.714285714,0.142857143,0.571428571,0.428571429,0.428571429,Low
0.0574305,0.63741621,0,0.00542392,0.002965159,0.0709769,0.029673591,0.285714286,0,0,0.428571429,1,1,0.857142857,0.714285714,0.142857143,0.857142857,0.714285714,0.857142857,Low
0.058688937,0.52833638,0.032381307,0.005571405,0.008154188,0.049038586,0.075420376,0.714285714,0.714285714,0,0.142857143,1,1,0.857142857,1,0.714285714,0.571428571,0.714285714,0.571428571,Low
0.048392632,0.538086532,0.008386526,0.00432073,0.006523351,0.051619564,0.024109792,0.571428571,0.857142857,0,0.571428571,0.714285714,1,1,1,0.142857143,0.714285714,0.428571429,0.571428571,Low
0.040613202,0.447288239,0.005823976,0.003465315,0.020163084,0.161440186,0.020400593,0.285714286,0.714285714,0,0.571428571,0.857142857,1,1,0.285714286,0,0.571428571,0.571428571,0.714285714,Low
0.051824734,0.489335771,0.022829986,0.004949607,0.051148999,0.012259646,0.059347181,0.571428571,1,0.285714286,0.714285714,0.571428571,1,1,0.714285714,0.285714286,0.142857143,0.285714286,0.142857143,Low
0.112458529,0.501523461,0.033080185,0.014776849,0.089696071,0.081946058,0.152077151,0.571428571,0,0.857142857,0.714285714,1,0.857142857,0.857142857,1,0.428571429,0.142857143,0.285714286,0.142857143,High
0.065896351,0.569774527,0.031216512,0.006498793,0.013343217,0.137437089,0.118570722,0.857142857,0.285714286,0.428571429,0.428571429,1,0.428571429,0.285714286,1,0.857142857,0.714285714,0.714285714,0.857142857,Low
0.054570415,0.515539305,0.000931836,0.005039278,0.080800593,0.001290489,0.007542038,0.714285714,0.571428571,0.142857143,0.285714286,0.428571429,0.714285714,0.285714286,0.857142857,0.142857143,0.714285714,0.857142857,0.714285714,High
0.048735843,0.551492992,0.000931836,0.004365565,0.028910304,0.036133695,0.03090999,0.142857143,0.714285714,0.571428571,0.428571429,0.285714286,1,1,0.857142857,0.428571429,0.571428571,0.714285714,0.857142857,Low
0.081569614,0.56733699,0.065694451,0.009259718,0.020014826,0.060007743,0.084693373,0.571428571,0.571428571,0.142857143,0.571428571,1,0.428571429,0.428571429,1,0.428571429,0.571428571,0.285714286,0.571428571,Low
0.130648667,0.589274832,0.01211387,0.020234985,0.028169014,0.038714673,0.005563798,0.428571429,0.285714286,0.285714286,0.714285714,1,0,0,0.857142857,0.285714286,0.714285714,0.428571429,0.428571429,Low
0.049536666,0.263254113,0.000232959,0.004452877,0.00222387,0.048393341,0.049455984,0.857142857,0.714285714,0.571428571,0.428571429,0.285714286,0.714285714,0.142857143,0.714285714,0.285714286,0.428571429,0.142857143,0.571428571,Low
0.063036266,0.438756855,0,0.005906581,0.106745738,0.114853529,0,1,0.571428571,0.571428571,0.571428571,0.714285714,0.571428571,1,0.857142857,0,0.714285714,0.571428571,0.428571429,High
0.073675781,0.563680682,0.034710898,0.007798089,0.026686434,0.136791844,0.163204748,0.571428571,0.428571429,0.285714286,0.428571429,1,0.428571429,0.571428571,1,0.428571429,0.714285714,0.857142857,0.714285714,Low
0.084315296,0.497257769,0.026091413,0.009689596,0.021497405,0.158730159,0.081602374,0.571428571,0.857142857,0.428571429,0.428571429,0.571428571,0.714285714,0.571428571,0.857142857,0.428571429,0.714285714,0.857142857,0.857142857,High
0.094840407,0.282754418,0.056562456,0.011581104,0.110155671,0.010323913,0.212042532,0.142857143,0.714285714,0.428571429,0.285714286,0.428571429,1,0.857142857,1,0.857142857,0.428571429,0.285714286,0.285714286,High
0.105365519,0.547227301,0.059870475,0.013472611,0.097405486,0.044521874,0.09396637,0.714285714,0.142857143,0.285714286,0.571428571,0.857142857,0.571428571,0.428571429,0.571428571,0.714285714,0.285714286,0.428571429,0.571428571,High
0.116005034,0.722120658,0.040534874,0.015364119,0.04595997,0.040005162,0.143422354,0.142857143,0.428571429,0.285714286,0.857142857,1,0.428571429,0.571428571,1,0.571428571,0.142857143,0.285714286,0.142857143,High
0.126644549,0.511882998,0.018403765,0.017255626,0.085989622,0.033552716,0,0,0.285714286,0.857142857,0.142857143,0.285714286,0.714285714,0.285714286,1,0.285714286,0.714285714,0.714285714,0.857142857,Low
0.135224803,0.26691042,0.019521968,0.018867145,0.007412898,0.004516712,0.057492582,0,0.857142857,0.857142857,0,0.857142857,1,1,1,0.428571429,0.428571429,0.428571429,0.571428571,High
0.098272509,0.422912858,0.04454177,0.011687916,0.141438102,0.026196929,0.1878091,0,0.571428571,0.571428571,0,0.857142857,0.142857143,0.714285714,1,0.714285714,0.857142857,0.714285714,0.571428571,Low
0.108340007,0.31261426,0.029119881,0.013493137,0.057079318,0.139243773,0.008283877,0.285714286,0.571428571,0.142857143,0,1,0.857142857,1,1,0.571428571,1,0.857142857,0.857142857,Low
0.109255234,0.433272395,0.011880911,0.013681918,0.015715345,0.060007743,0.024604352,0.428571429,0.714285714,0.142857143,0.142857143,1,0.857142857,0.857142857,1,0.285714286,0.714285714,0.571428571,0.571428571,High
0.106967166,0.42047532,0.084005032,0.013628823,0.063602669,0.004516712,0.276953511,0.857142857,0.714285714,1,1,1,1,1,1,0.714285714,0.857142857,1,0.714285714,Low
0.198146665,0.476538696,0.094860923,0.037886028,0.339955523,0.04374758,0.147131553,0.428571429,0.714285714,0,0.857142857,1,1,1,0.857142857,0.571428571,0.571428571,0.428571429,0.428571429,High
0.139457728,0.441194394,0.030890369,0.020665643,0.238991846,0.374112789,0.066889219,0.142857143,0.285714286,0.571428571,0.714285714,1,1,1,0.714285714,0.571428571,0.857142857,0.714285714,0.857142857,High
0.12229722,0.256550883,0.036527978,0.016359071,0.139510749,0.423151374,0.024727992,0.285714286,0.571428571,0.285714286,0.857142857,1,1,1,0.714285714,0.142857143,0.428571429,0.285714286,0.285714286,Low
0.101819014,0,0.030936961,0.012228303,0.004447739,0.100916247,0.074060336,0.428571429,0.571428571,0.428571429,0.428571429,0.857142857,1,1,1,0.285714286,0,0,0,Low
0.166800137,0.188299817,0.094814332,0.027104261,0.197034841,0.046328559,0.232072206,0.285714286,0,0.857142857,0.857142857,1,1,1,0.714285714,0.714285714,0,0,0.142857143,High
0.264615033,0.262035344,0.105670223,0.065975491,0.454558933,0.160794941,0.320969337,0.571428571,0.142857143,0.142857143,0.285714286,1,1,0.714285714,0.714285714,0.714285714,0.428571429,0.428571429,0.285714286,High
0.214048736,0.227300427,0.009131995,0.04358958,0.434247591,0.121435024,0.09235905,0.142857143,0.285714286,0.571428571,0,0.714285714,1,1,1,0.428571429,0.285714286,0.142857143,0.285714286,High
0.138542501,0.179768434,0,0.02068924,0.222683469,0.058072009,0.006181998,0.285714286,0.285714286,0.142857143,0.142857143,0.857142857,1,0.857142857,1,0,0.571428571,0.428571429,0.285714286,High
0.086603363,0.207190737,0.000698877,0.009938151,0.00148258,0,0.098850148,0,0.714285714,0,0.428571429,0.285714286,0.857142857,0.857142857,0.142857143,0.428571429,0.142857143,0,0,Low
0.08008237,0.206581353,0.000232959,0.008963568,0.187694589,0.023874048,0.119312562,0.285714286,0,0.142857143,0.285714286,0.857142857,0.714285714,1,0.571428571,0.857142857,0.285714286,0.285714286,0.285714286,Low
0.073446974,0.17245582,0.000232959,0.007879256,0.072794663,0,0.121785361,0.571428571,0.428571429,0.142857143,0.571428571,0.571428571,0,1,1,0.428571429,0.142857143,0.285714286,0.142857143,Low
0.046562178,0.110907983,0,0.004369105,0.087323944,0,0,0,0,0,0.285714286,0.285714286,0.428571429,1,0.857142857,0,0.142857143,0.142857143,0.142857143,High
0.031575335,0.554539915,0,0.002653556,0,0,0.047601385,0.428571429,0.285714286,0.428571429,0.285714286,0.571428571,0.571428571,1,0.714285714,0.285714286,0.714285714,0.714285714,0.571428571,Low
0.021736643,0.379646557,0,0.001768644,0.028169014,0.001290489,0,0.428571429,0.285714286,0,0,1,0.285714286,1,1,0,0.285714286,0,0,Low
0.018990962,0.449116393,0.000465918,0.001516149,0,0,0.019782394,0.571428571,0.571428571,0.285714286,0.428571429,1,0.428571429,0.857142857,1,0.285714286,0.285714286,0.714285714,0.428571429,Low
0.017961332,0.393053016,0,0.001466594,0.043736101,0,0,0.285714286,0.571428571,0,0.571428571,1,1,0.857142857,1,0,0.285714286,0.142857143,0.142857143,Low
0.002974488,0.336989641,0,0.000257214,0.00148258,0,0.0006182,0.571428571,0.285714286,0,0,0.571428571,1,0.857142857,0.857142857,0,0,0,0.142857143,Low
0.002516874,0.272394881,0,0.000187601,0,0.05387792,0,0.714285714,0,0.428571429,0.428571429,0.571428571,1,1,1,0.142857143,0.285714286,0.285714286,0.285714286,Low
0.012927583,0.348567946,0,0.000893171,0,0.048393341,0,0.428571429,0,0,0.285714286,1,0.428571429,0.857142857,1,0,0.142857143,0.428571429,0.142857143,Low
0.004804942,0.318708105,0,0.000339806,0,0,0,0.428571429,0.428571429,0.285714286,0.142857143,0.714285714,0.285714286,0.857142857,1,0,0.571428571,0.428571429,0.571428571,Low
0.015902071,0.313223644,0,0.00140524,0,0,0.022873393,0.571428571,0.428571429,0.142857143,0.571428571,1,1,1,0.857142857,0.142857143,0.571428571,0.285714286,0.428571429,Low
0.037753117,0.360755637,0,0.003374464,0.014825797,0.059362498,0.003090999,0.428571429,0.428571429,0,0.142857143,0.428571429,0.571428571,0.714285714,1,0,0,0.285714286,0.142857143,Low
0.006292186,0.361365021,0.009551321,0.000409419,0.028910304,0.012259646,0.004945598,0.714285714,0.142857143,0.142857143,0.714285714,1,1,1,0.714285714,0,0.285714286,0.571428571,0.571428571,Low
0.014071617,0.441803778,0,0.001176343,0,0.033552716,0,0.285714286,0.571428571,0.142857143,0.428571429,1,0.142857143,0.857142857,0.857142857,0,0.571428571,0.571428571,0.571428571,Low
0,0.38147471,0.003960304,0,0.004447739,0.001290489,0.023491592,0.142857143,0.857142857,0.571428571,0.142857143,1,1,1,0.857142857,0.142857143,1,0.857142857,1,Low
0.021050223,0.393053016,0.005125099,0.001551546,0.005930319,0.001935734,0.084693373,1,1,0.142857143,0.428571429,1,1,0.857142857,0.285714286,0.142857143,0.285714286,0.142857143,0,Low
0.008465851,0.370505789,0.002795509,0.000621798,0.002965159,0.001290489,0.048219585,0.142857143,0.142857143,0,0.428571429,1,0.857142857,1,0.571428571,0.142857143,0.428571429,0.142857143,0.142857143,Low
0.026541586,0.41377209,0.037273447,0.001999901,0.035581913,0.001935734,0.133531157,0.285714286,0.142857143,0.285714286,0.857142857,1,1,1,0.714285714,0.571428571,0.571428571,0.714285714,0.571428571,Low
0.044846127,0.371724558,0.07571169,0.00402222,0.015567087,0.045167118,0.147131553,0,0.714285714,0.428571429,0.142857143,1,0.714285714,0.714285714,0.857142857,0.571428571,0.142857143,0.142857143,0.142857143,High
0.055142432,0.459475929,0.005591017,0.005617421,0.121571534,0,0.0012364,0.571428571,0.142857143,1,0.285714286,0.857142857,1,1,0.857142857,0.714285714,0.714285714,0.571428571,0.428571429,Low
0.0709301,0.375380865,0.065461492,0.007796664,0.088954781,0,0.211424332,0.285714286,0.571428571,0.285714286,0.571428571,1,0.857142857,0.857142857,0.714285714,0.714285714,0,0.142857143,0,Low
0.064752317,0.480804388,0.037273447,0.006772526,0.266123054,0,0.070474777,0.714285714,0.142857143,0.142857143,0.428571429,1,0.857142857,0.714285714,0.428571429,0.571428571,0.428571429,0.428571429,0.571428571,Low
0.048163826,0.383302864,0.025718679,0.004605082,0.068791698,0.134210866,0.057987141,1,0.571428571,0.428571429,0.714285714,0.714285714,1,1,0.857142857,0.285714286,0.285714286,0.714285714,0.428571429,Low
0.050795104,0.354661791,0.031822206,0.004601542,0.123795404,0.024519293,0.069362018,0.571428571,0.571428571,0.142857143,0.142857143,0.428571429,1,1,1,0.428571429,0.857142857,0.857142857,0.857142857,Low
0.025855165,0.422912858,0.005591017,0.002219261,0.072053373,0.002580978,0.039564787,0.428571429,1,0.285714286,0.428571429,0.857142857,0.857142857,0.571428571,0.857142857,0,0.857142857,0.714285714,0.857142857,High
0.027800023,0.487507617,0.013278666,0.002254756,0.00148258,0,0.099530168,0.428571429,0.857142857,0.142857143,0.428571429,1,0.428571429,0.428571429,0.428571429,0.428571429,0.857142857,0.571428571,0.714285714,High
0.0439309,0.354661791,0.015841215,0.00391249,0.009636768,0,0.010509397,0.714285714,0.857142857,0.428571429,0.857142857,0.857142857,0.857142857,0.714285714,1,0.428571429,0.142857143,0.285714286,0.285714286,Low
0.040155589,0.481413772,0.003727345,0.003473574,0.043736101,0.001935734,0.016691395,0.714285714,0.571428571,0.285714286,0.857142857,0.571428571,1,1,1,0.142857143,0.428571429,0.714285714,0.285714286,Low
0.027342409,0.59293114,0,0.002293692,0.034099333,0.000645245,0,0.714285714,0.714285714,0.857142857,0.571428571,0.428571429,0.857142857,0.857142857,0.714285714,0.285714286,0.857142857,0.714285714,1,Low
0.008351447,0.391834247,0.015654848,0.00060174,0,0.000645245,0.022007913,0.571428571,0.714285714,0.428571429,0.285714286,0.571428571,0.571428571,0.285714286,0.857142857,0.428571429,0.571428571,0.571428571,0.714285714,Low
0.038439538,0.574040219,0.055397661,0.003448797,0.024314307,0.08168796,0.146142433,0.285714286,0.714285714,0.571428571,0.714285714,1,0.428571429,0.285714286,0.857142857,0.428571429,1,0.857142857,0.857142857,Low
0.068527628,0.787934187,0.031915389,0.008366547,0.115196442,0.029165054,0.024727992,0,0.714285714,0.142857143,0.714285714,0.857142857,0.571428571,0.571428571,1,0.285714286,0.571428571,0.714285714,0.714285714,Low
0.063951493,0.801950031,0.024227741,0.007168966,0.042253521,0.021938315,0.069238378,0,0.714285714,0.428571429,0.571428571,0.714285714,1,1,1,0.571428571,0.571428571,0.714285714,0.571428571,High
